study	cage	diet	mouse	colonytype	colony	timepoint	Species	Strain	isolation.source	body.part	country	date	plate	location_nooil	timeA_nooil	timeB_nooil	timeC_nooil	timeD_nooil	timeE_nooil	location_oil	timeA_oil	timeB_oil	timeC_oil	timeD_oil	timeE_oil	timeA	timeB	timeC	timeD	timeE	blank_nooil	blank_oil	ph	mouseweight	notes	Gavage	GavageGeneral
blank	blank	blank	blank	blank	blank	blank	blank					12/15/16	plate33	G6	0.078	0.078	0.078	0.078	0.081	G12	0.158	0.083	0.082	0.083	0.084	9:56	12:19	17:53	19:54	20:45	E1, H1	E7, H7	5.35	non-tissue culture plate	after time C and D, I left the plate in the anaerobic chamber door for 2 hours‰Û_ then put at 37C for 1 hour and took timepoint D		
blank	blank	blank	blank	blank	blank	blank	blank					12/15/16	plate33	H6	0.078	0.078	0.078	0.079	0.078	H12	0.14	0.084	0.083	0.083	0.086	9:56	12:19	17:53	19:54	20:45	E1, H1	E7, H7	5.35	non-tissue culture plate	after time C and D, I left the plate in the anaerobic chamber door for 2 hours‰Û_ then put at 37C for 1 hour and took timepoint D		
blank	blank	blank	blank	blank	blank		blank	blank	blank	blank	blank	12/15/16	plate34	E1	0.076	0.076	0.076	0.076	0.076	E7	0.078	0.079	0.078	0.078	0.078	10:08	12:23	17:54	19:55	20:47	E1, H1	E7, H7	5.35	non-tissue culture plate	after time C and D, I left the plate in the anaerobic chamber door for 2 hours‰Û_ then put at 37C for 1 hour and took timepoint D		
blank	blank	blank	blank	blank	blank		blank	blank	blank	blank	blank	12/15/16	plate34	H1	0.077	0.077	0.077	0.077	0.077	H7	0.105	0.103	0.1	0.1	0.105	10:08	12:23	17:54	19:55	20:47	E1, H1	E7, H7	5.35	non-tissue culture plate	after time C and D, I left the plate in the anaerobic chamber door for 2 hours‰Û_ then put at 37C for 1 hour and took timepoint D		
blank	blank	blank	blank	blank	blank	blank	blank					12/15/16	plate34	H5	0.077	0.077	0.076	0.076	0.077	H11	0.103	0.099	0.1	0.1	0.103	10:08	12:23	17:54	19:55	20:47	E1, H1	E7, H7	5.35	non-tissue culture plate	after time C and D, I left the plate in the anaerobic chamber door for 2 hours‰Û_ then put at 37C for 1 hour and took timepoint D		
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	10/7/16	plate1	F1	0.129	0.151	0.251	0.407	0.775	F7	0.21	0.137	0.14	0.144	0.191	10:43	13:00	14:35	15:47	18:28	E1, H1	E7, H7	unknown	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	10/7/16	plate1	A1	0.128	0.235	0.439	0.696	1.258	A7	0.207	0.159	0.178	0.186	0.221	10:43	13:00	14:35	15:47	18:28	E1, H1	E7, H7	unknown	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	10/7/16	plate1	B1	0.127	0.172	0.27	0.414	0.892	B7	0.213	0.155	0.167	0.185	0.309	10:43	13:00	14:35	15:47	18:28	E1, H1	E7, H7	unknown	NA			
control	239561	HF	453	small	control	W10		control	control	SI	north america	10/7/16	plate1	D1	0.118	0.139	0.232	0.415	0.842	D7	0.202	0.14	0.145	0.147	0.154	10:43	13:00	14:35	15:47	18:28	E1, H1	E7, H7	unknown	NA			
control	239561	HF	453	white	control	W10		control	control	SI	north america	10/7/16	plate1	C1	0.111	0.145	0.249	0.407	0.911	C7	0.158	0.119	0.118	0.119	0.121	10:43	13:00	14:35	15:47	18:28	E1, H1	E7, H7	unknown	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	10/7/16	plate1	G1	0.126	0.149	0.258	0.44	1.048	G7	0.21	0.132	0.146	0.162	0.384	10:43	13:00	14:35	15:47	18:28	E1, H1	E7, H7	unknown	NA			
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	10/26/16	plate10	F1	0.099	0.129	0.37	0.723	0.922	F7	0.163	0.126	0.212	0.439	0.741	10:45	12:56	15:18	17:05	19:05	E1, H1	E7, H7	5.35	NA	setup on 10/24 and left at rt. Put @37C on 10/25; run on 10/26		
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	10/26/16	plate10	A1	0.085	0.147	0.333	0.734	1.206	A7	0.126	0.122	0.262	0.567	0.935	10:45	12:56	15:18	17:05	19:05	E1, H1	E7, H7	5.35	NA	setup on 10/24 and left at rt. Put @37C on 10/25; run on 10/26		
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	10/26/16	plate10	B1	0.095	0.13	0.278	0.623	1.014	B7	0.164	0.123	0.185	0.311	0.624	10:45	12:56	15:18	17:05	19:05	E1, H1	E7, H7	5.35	NA	setup on 10/24 and left at rt. Put @37C on 10/25; run on 10/26		
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	10/26/16	plate10	G1	0.096	0.115	0.28	0.666	1.078	G7	0.181	0.115	0.128	0.165	0.334	10:45	12:56	15:18	17:05	19:05	E1, H1	E7, H7	5.35	NA	setup on 10/24 and left at rt. Put @37C on 10/25; run on 10/26		
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	10/26/16	plate11	F1	0.092	0.127	0.393	0.742	0.902	F7	0.202	0.117	0.127	0.158	0.287	11:00	12:58	15:20	17:06	19:07	E1, H1	E7, H7	5.35	NA	setup on 10/24 and left at rt. Put @37C on 10/25; run on 10/26		
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	10/26/16	plate11	A1	0.083	0.112	0.245	0.503	0.926	A7	0.185	0.132	0.149	0.156	0.168	11:00	12:58	15:20	17:06	19:07	E1, H1	E7, H7	5.35	NA	setup on 10/24 and left at rt. Put @37C on 10/25; run on 10/26		
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	10/26/16	plate11	D1	0.094	0.128	0.258	0.576	0.96	D7	0.235	0.136	0.188	0.291	0.613	11:00	12:58	15:20	17:06	19:07	E1, H1	E7, H7	5.35	NA	setup on 10/24 and left at rt. Put @37C on 10/25; run on 10/26		
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	10/26/16	plate11	G1	0.094	0.109	0.262	0.648	1.077	G7	0.195	0.12	0.137	0.204	0.47	11:00	12:58	15:20	17:06	19:07	E1, H1	E7, H7	5.35	NA	setup on 10/24 and left at rt. Put @37C on 10/25; run on 10/26		
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	10/28/16	plate12	F1	0.078	0.095	0.235	0.62	0.88	F7	0.172	0.114	0.12	0.129	0.134	10:42	12:59	15:29	17:22	19:00	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	10/28/16	plate12	A1	0.079	0.102	0.227	0.478	0.832	A7	0.159	0.109	0.114	0.12	0.128	10:42	12:59	15:29	17:22	19:00	E1, H1	E7, H7	5.35	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	10/28/16	plate12	B1	0.088	0.13	0.332	0.687	0.955	B7	0.178	0.122	0.137	0.149	0.175	10:42	12:59	15:29	17:22	19:00	E1, H1	E7, H7	5.35	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	10/28/16	plate12	G1	0.087	0.122	0.381	0.848	1.085	G7	0.151	0.12	0.21	0.471	0.872	10:42	12:59	15:29	17:22	19:00	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	10/28/16	plate13	F1	0.082	0.098	0.237	0.606	0.855	F7	0.158	0.107	0.115	0.122	0.128	10:55	13:02	15:34	17:26	19:01	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	10/28/16	plate13	A1	0.08	0.103	0.244	0.527	0.853	A7	0.15	0.11	0.117	0.127	0.133	10:55	13:02	15:34	17:26	19:01	E1, H1	E7, H7	5.35	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	10/28/16	plate13	B1	0.088	0.142	0.408	0.825	1.114	B7	0.163	0.12	0.129	0.135	0.143	10:55	13:02	15:34	17:26	19:01	E1, H1	E7, H7	5.35	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	10/28/16	plate13	G1	0.093	0.112	0.242	0.576	0.917	G7	0.158	0.117	0.136	0.173	0.288	10:55	13:02	15:34	17:26	19:01	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	11/4/16	plate15	F1	0.094	0.112	0.225	NA	0.806	F7	0.193	0.125	0.135	NA	0.378	10:17	13:01	15:30		18:52	H1, H1	H7, H7	5.35	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	11/4/16	plate15	A1	0.086	0.176	0.459	NA	1.191	A7	0.174	0.151	0.189	NA	0.331	10:17	13:01	15:30		18:52	H1, H1	H7, H7	5.35	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	11/4/16	plate15	B1	0.092	0.151	0.41	NA	1.065	B7	0.198	0.147	0.174	NA	0.409	10:17	13:01	15:30		18:52	H1, H1	H7, H7	5.35	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	11/4/16	plate15	G1	0.096	0.129	0.385	NA	1.116	G7	0.192	0.119	0.156	NA	0.623	10:17	13:01	15:30		18:52	H1, H1	H7, H7	5.35	NA			
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	11/4/16	plate16	F1	0.093	0.104	0.155	NA	0.756	F7	0.189	0.118	0.127	NA	0.246	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	11/4/16	plate16	A1	0.097	0.174	0.457	NA	1.126	A7	0.165	0.144	0.329	NA	0.943	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	11/4/16	plate16	B1	0.095	0.146	0.37	NA	0.963	B7	0.206	0.147	0.211	NA	0.622	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	11/4/16	plate16	G1	0.102	0.131	0.401	NA	1.119	G7	0.176	0.133	0.333	NA	1.127	10:29	13:06	15:34		19:02	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	10/10/16	plate2	F1	0.118	0.124	0.204	0.555	0.835	F7	0.265	0.158	0.164	0.19	0.257	10:18	12:37	14:38	16:48	18:19	E1, G1	E7, G7	unknown	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	10/10/16	plate2	A1	0.134	0.24	0.646	1.061	1.226	A7	0.176	0.173	0.283	0.59	0.842	10:18	12:37	14:38	16:48	18:19	E1, G1	E7, G7	unknown	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	10/10/16	plate2	B1	0.12	0.164	0.41	0.916	1.092	B7	0.227	0.156	0.165	0.176	0.191	10:18	12:37	14:38	16:48	18:19	E1, G1	E7, G7	unknown	NA			
control	239561	HF	453	small	control	W10		blank	control	blank	blank	10/10/16	plate2	D1	0.116	0.146	0.348	0.694	0.873	D7	0.271	0.165	0.173	0.181	0.188	10:18	12:37	14:38	16:48	18:19	E1, G1	E7, G7	unknown	NA			
control	239561	HF	453	white	control	W10		blank	control	blank	blank	10/10/16	plate2	C1	0.116	0.145	0.372	0.843	1.027	C7	0.231	0.156	0.163	0.171	0.176	10:18	12:37	14:38	16:48	18:19	E1, G1	E7, G7	unknown	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	10/10/16	plate2	H1	0.129	0.178	0.512	0.983	1.121	H7	0.253	0.181	0.383	0.847	1.076	10:18	12:37	14:38	16:48	18:19	E1, G1	E7, G7	unknown	NA			
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	11/20/16	plate23	F1	0.088	0.096	0.164	0.43	0.732	F7	0.159	0.109	0.127	0.172	0.344	10:19	12:49	15:04	17:05	18:52	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	11/20/16	plate23	A1	0.097	0.215	0.583	1.017	1.293	A7	0.118	0.156	0.327	0.658	0.901	10:19	12:49	15:04	17:05	18:52	E1, H1	E7, H7	5.35	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	11/20/16	plate23	B1	0.09	0.132	0.287	0.609	0.871	B7	0.145	0.115	0.134	0.174	0.304	10:19	12:49	15:04	17:05	18:52	E1, H1	E7, H7	5.35	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	11/20/16	plate23	G1	0.093	0.113	0.256	0.66	0.998	G7	0.155	0.118	0.21	0.54	1.005	10:19	12:49	15:04	17:05	18:52	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	11/22/16	plate24	F1	0.094	0.121	0.332	0.642	0.789	F7	0.183	0.114	0.139	0.254	0.467	10:28	12:50	15:11	17:03	18:40	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	11/22/16	plate24	A1	0.082	0.127	0.318	0.704	1.087	A7	0.164	0.121	0.189	0.339	0.615	10:28	12:50	15:11	17:03	18:40	E1, H1	E7, H7	5.35	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	11/22/16	plate24	B1	0.089	0.111	0.217	0.462	0.744	B7	0.15	0.101	0.16	0.317	0.548	10:28	12:50	15:11	17:03	18:40	E1, H1	E7, H7	5.35	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	11/22/16	plate24	G1	0.085	0.103	0.265	0.61	0.95	G7	0.149	0.1	0.163	0.389	0.744	10:28	12:50	15:11	17:03	18:40	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	11/22/16	plate25	F1	0.088	0.102	0.232	0.497	0.682	F7	0.188	0.108	0.144	0.262	0.474	10:41	12:52	15:13	17:05	18:41	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	11/22/16	plate25	A1	0.081	0.128	0.302	0.639	1.015	A7	0.172	0.118	0.131	0.149	0.19	10:41	12:52	15:13	17:05	18:41	E1, H1	E7, H7	5.35	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	11/22/16	plate25	B1	0.09	0.105	0.188	0.365	0.605	B7	0.192	0.121	0.13	0.142	0.169	10:41	12:52	15:13	17:05	18:41	E1, H1	E7, H7	5.35	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	11/22/16	plate25	G1	0.084	0.102	0.255	0.637	0.974	G7	0.176	0.108	0.163	0.35	0.673	10:41	12:52	15:13	17:05	18:41	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	11/23/16	plate26	E1	0.091	0.135	0.356	0.752	0.864	E7	0.159	0.109	0.157	0.409	0.679	10:37	13:19	15:30	17:57	19:45	F1, H1	F7, H7	5.35	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	11/23/16	plate26	A1	0.08	0.103	0.2	0.558	0.963	A7	0.147	0.104	0.115	0.141	0.162	10:37	13:19	15:30	17:57	19:45	F1, H1	F7, H7	5.35	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	11/23/16	plate26	B1	0.088	0.124	0.238	0.641	0.936	B7	0.148	0.109	0.131	0.199	0.36	10:37	13:19	15:30	17:57	19:45	F1, H1	F7, H7	5.35	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	11/23/16	plate26	G1	0.086	0.123	0.327	0.856	1.091	G7	0.149	0.124	0.297	0.81	1.123	10:37	13:19	15:30	17:57	19:45	F1, H1	F7, H7	5.35	NA			
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	11/23/16	plate27	F1	0.095	0.113	0.263	0.6	0.742	F7	0.153	0.12	0.263	0.605	0.781	10:50	13:20	15:35	17:59	19:47	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	11/23/16	plate27	A1	0.157	0.421	0.829	1.335	1.535	A7	0.159	0.222	0.427	0.898	1.153	10:50	13:20	15:35	17:59	19:47	E1, H1	E7, H7	5.35	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	11/23/16	plate27	B1	0.092	0.126	0.236	0.554	0.829	B7	0.14	0.118	0.212	0.551	0.799	10:50	13:20	15:35	17:59	19:47	E1, H1	E7, H7	5.35	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	11/23/16	plate27	G1	0.089	0.123	0.345	0.88	1.121	G7	0.105	0.121	0.309	0.837	1.147	10:50	13:20	15:35	17:59	19:47	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	11/23/16	plate28	F1	0.083	0.111	0.285	0.674	0.752	F7	0.139	0.097	0.103	0.13	0.21	11:02	13:22	15:37	18:00	19:48	E1, H1	E7, H7	5.55	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	11/23/16	plate28	A1	0.081	0.131	0.274	0.687	1.028	A7	0.149	0.134	0.154	0.171	0.211	11:02	13:22	15:37	18:00	19:48	E1, H1	E7, H7	5.55	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	11/23/16	plate28	B1	0.088	0.144	0.276	0.679	0.992	B7	0.14	0.125	0.155	0.218	0.357	11:02	13:22	15:37	18:00	19:48	E1, H1	E7, H7	5.55	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	11/23/16	plate28	G1	0.084	0.122	0.345	0.932	1.136	G7	0.139	0.101	0.144	0.452	0.847	11:02	13:22	15:37	18:00	19:48	E1, H1	E7, H7	5.55	NA			
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	11/25/16	plate29	F1	0.092	0.114	0.272	0.634	0.775	F7	0.154	0.118	0.25	0.571	0.735	10:19	12:35	14:52	17:08	18:28	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	11/25/16	plate29	A1	0.094	0.173	0.386	0.863	1.128	A7	0.15	0.12	0.148	0.212	0.302	10:19	12:35	14:52	17:08	18:28	E1, H1	E7, H7	5.35	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	11/25/16	plate29	B1	0.091	0.105	0.178	0.417	0.611	B7	0.157	0.106	0.13	0.2	0.313	10:19	12:35	14:52	17:08	18:28	E1, H1	E7, H7	5.35	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	11/25/16	plate29	G1	0.081	0.098	0.232	0.656	0.945	G7	0.143	0.105	0.193	0.565	0.864	10:19	12:35	14:52	17:08	18:28	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	10/11/16	plate2recheck	F1	0.127	0.103	0.58	1.089	1.255	F7	0.202	0.14	0.152	0.216	0.331	10:35	2:56	15:19	17:36	18:59	E1, G1	E7, G7	unknown	NA	plate was passaged		
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	10/11/16	plate2recheck	A1	0.123	0.12	0.208	0.443	0.607	A7	0.22	0.142	0.162	0.211	0.267	10:35	2:56	15:19	17:36	18:59	E1, G1	E7, G7	unknown	NA	plate was passaged		
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	10/11/16	plate2recheck	B1	0.119	0.144	0.314	0.717	0.929	B7	0.196	0.151	0.202	0.378	0.596	10:35	2:56	15:19	17:36	18:59	E1, G1	E7, G7	unknown	NA	plate was passaged		
control	239561	HF	453	small	control	W10		blank	control	blank	blank	10/11/16	plate2recheck	D1	0.116	0.104	0.124	0.196	0.244	D7	0.199	0.143	0.15	0.156	0.159	10:35	2:56	15:19	17:36	18:59	E1, G1	E7, G7	unknown	NA	plate was passaged		
control	239561	HF	453	white	control	W10		blank	control	blank	blank	10/11/16	plate2recheck	C1	0.116	0.132	0.354	0.666	0.797	C7	0.202	0.138	0.137	0.141	0.142	10:35	2:56	15:19	17:36	18:59	E1, G1	E7, G7	unknown	NA	plate was passaged		
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	10/11/16	plate2recheck	H1	0.127	0.13	0.18	0.428	0.646	H7	0.197	0.136	0.158	0.293	0.508	10:35	2:56	15:19	17:36	18:59	E1, G1	E7, G7	unknown	NA	plate was passaged		
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	10/11/16	plate3	F1	0.124	0.138	0.313	0.703	0.782	F7	0.167	0.14	0.247	0.626	0.808	10:21	12:55	15:15	17:36	18:55	E1, H1	E7, H7	unknown	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	10/11/16	plate3	A1	0.129	0.239	0.729	1.262	1.416	A7	0.242	0.204	0.239	0.275	0.321	10:21	12:55	15:15	17:36	18:55	E1, H1	E7, H7	unknown	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	10/11/16	plate3	B1	0.12	0.18	0.502	0.978	1.165	B7	0.19	0.152	0.239	0.55	0.739	10:21	12:55	15:15	17:36	18:55	E1, H1	E7, H7	unknown	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	10/11/16	plate3	G1	0.121	0.155	0.452	0.944	1.068	G7	0.135	0.156	0.425	0.946	1.115	10:21	12:55	15:15	17:36	18:55	E1, H1	E7, H7	unknown	NA			
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	11/25/16	plate30	F1	0.093	0.109	0.245	0.576	0.726	F7	0.181	0.118	0.19	0.43	0.61	10:31	12:44	14:56	17:09	18:30	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	11/25/16	plate30	A1	0.086	0.119	0.243	0.578	0.825	A7	0.17	0.126	0.145	0.179	0.228	10:31	12:44	14:56	17:09	18:30	E1, H1	E7, H7	5.35	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	11/25/16	plate30	B1	0.091	0.115	0.207	0.515	0.735	B7	0.157	0.104	0.154	0.318	0.499	10:31	12:44	14:56	17:09	18:30	E1, H1	E7, H7	5.35	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	11/25/16	plate30	G1	0.087	0.111	0.272	0.74	0.992	G7	0.179	0.126	0.246	0.632	0.916	10:31	12:44	14:56	17:09	18:30	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	10/16/16	plate4	F1	0.096	0.138	0.331	0.845	0.893	F7	0.193	0.12	0.142	0.4	0.546	10:18	12:44	14:39	17:26	18:27	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	10/16/16	plate4	A1	0.092	0.181	0.385	1.145	1.313	A7	0.2	0.15	0.208	0.516	0.708	10:18	12:44	14:39	17:26	18:27	E1, H1	E7, H7	5.35	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	10/16/16	plate4	B1	0.101	0.154	0.311	0.925	1.067	B7	0.21	0.139	0.161	0.304	0.414	10:18	12:44	14:39	17:26	18:27	E1, H1	E7, H7	5.35	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	10/16/16	plate4	G1	0.097	0.134	0.322	1.019	1.123	G7	0.223	0.131	0.158	0.422	0.59	10:18	12:44	14:39	17:26	18:27	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	10/16/16	plate5	F1	0.101	0.167	0.408	1.056	1.256	F7	0.223	0.126	0.15	0.382	0.51	10:33	12:46	14:41	17:31	18:31	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	10/16/16	plate5	A1	0.091	0.176	0.353	1.021	1.187	A7	0.218	0.143	0.177	0.349	0.473	10:33	12:46	14:41	17:31	18:31	E1, H1	E7, H7	5.35	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	10/16/16	plate5	B1	0.093	0.134	0.242	0.693	0.817	B7	0.203	0.137	0.178	0.4	0.535	10:33	12:46	14:41	17:31	18:31	E1, H1	E7, H7	5.35	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	10/16/16	plate5	G1	0.095	0.141	0.328	1.024	1.117	G7	0.187	0.141	0.302	1.003	1.159	10:33	12:46	14:41	17:31	18:31	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	nonwhite	3K	W8	L. johnsonii	3K	control	SI	north america	10/18/16	plate6	F1	0.075	0.081	0.082	0.084	0.085	F7	0.194	0.109	0.108	0.113	0.116	10:30	12:46	15:42	8:13	19:29	E1, H1	E7, H7	5.35	NA			
control	130604	LF	303	white	3C	W8	L. reuteri	3C	control	SI	north america	10/18/16	plate6	A1	0.085	0.12	0.343	0.943	1.176	A7	0.182	0.122	0.2	0.474	0.664	10:30	12:46	15:42	8:13	19:29	E1, H1	E7, H7	5.35	NA			
control	130605	HF	381	white	81I	W8	L. reuteri	81I	control	SI	north america	10/18/16	plate6	B1	0.093	0.13	0.343	0.857	1.045	B7	0.152	0.124	0.273	0.681	0.814	10:30	12:46	15:42	8:13	19:29	E1, H1	E7, H7	5.35	NA			
control	evol_LJ4	LA10	LJ4107	nonwhite	LJ41072		L. johnsonii	LJ41072	control	evolution	north america	10/18/16	plate6	G1	0.074	0.081	0.083	0.085	0.085	G7	0.105	0.083	0.085	0.086	0.09	10:30	12:46	15:42	8:13	19:29	E1, H1	E7, H7	5.35	NA			
